ID,RET
419149,False
419150,True
419151,False
419152,False
419153,True
419154,False
419155,False
419156,True
419157,False
419158,False
419159,True
419160,False
419161,False
419162,True
419163,True
419164,True
419165,False
419166,True
419167,True
419168,False
419169,False
419170,False
419171,True
419172,False
419173,True
419174,True
419175,False
419176,True
419177,True
419178,False
419179,True
419180,True
419181,True
419182,False
419183,True
419184,True
419185,False
419186,True
419187,True
419188,False
419189,False
419190,False
419191,True
419192,True
419193,False
419194,False
419195,False
419196,False
419197,False
419198,True
419199,False
419200,False
419201,True
419202,False
419203,True
419204,False
419205,True
419206,True
419207,False
419208,True
419209,False
419210,True
419211,True
419212,True
419213,True
419214,False
419215,False
419216,False
419217,True
419218,True
419219,True
419220,True
419221,True
419222,True
419223,False
419224,True
419225,True
419226,False
419227,False
419228,False
419229,False
419230,True
419231,False
419232,False
419233,True
419234,True
419235,False
419236,True
419237,True
419238,False
419239,True
419240,True
419241,True
419242,True
419243,True
419244,True
419245,False
419246,True
419247,True
419248,False
419249,False
419250,False
419251,True
419252,True
419253,True
419254,False
419255,True
419256,False
419257,False
419258,False
419259,True
419260,False
419261,True
419262,True
419263,True
419264,False
419265,False
419266,False
419267,True
419268,False
419269,False
419270,False
419271,True
419272,True
419273,True
419274,False
419275,False
419276,True
419277,False
419278,False
419279,True
419280,False
419281,True
419282,False
419283,True
419284,True
419285,True
419286,True
419287,False
419288,True
419289,True
419290,False
419291,True
419292,True
419293,False
419294,False
419295,True
419296,True
419297,True
419298,True
419299,True
419300,True
419301,True
419302,True
419303,True
419304,True
419305,True
419306,True
419307,True
419308,True
419309,False
419310,True
419311,True
419312,False
419313,True
419314,False
419315,False
419316,False
419317,True
419318,True
419319,True
419320,False
419321,True
419322,True
419323,True
419324,True
419325,True
419326,True
419327,False
419328,True
419329,True
419330,False
419331,True
419332,True
419333,True
419334,False
419335,True
419336,False
419337,True
419338,True
419339,False
419340,True
419341,False
419342,True
419343,False
419344,False
419345,False
419346,True
419347,True
419348,True
419349,True
419350,True
419351,True
419352,False
419353,False
419354,False
419355,True
419356,True
419357,True
419358,True
419359,True
419360,False
419361,False
419362,True
419363,False
419364,True
419365,True
419366,True
419367,False
419368,True
419369,True
419370,True
419371,True
419372,True
419373,False
419374,True
419375,False
419376,True
419377,False
419378,False
419379,True
419380,False
419381,False
419382,True
419383,False
419384,False
419385,True
419386,True
419387,True
419388,True
419389,False
419390,False
419391,False
419392,True
419393,True
419394,True
419395,True
419396,True
419397,True
419398,False
419399,False
419400,True
419401,True
419402,True
419403,True
419404,False
419405,True
419406,True
419407,False
419408,True
419409,True
419410,True
419411,True
419412,True
419413,True
419414,True
419415,True
419416,True
419417,True
419418,True
419419,True
419420,True
419421,False
419422,False
419423,False
419424,False
419425,True
419426,True
419427,True
419428,False
419429,False
419430,False
419431,False
419432,True
419433,True
419434,True
419435,False
419436,True
419437,True
419438,False
419439,False
419440,False
419441,True
419442,True
419443,True
419444,True
419445,False
419446,False
419447,True
419448,True
419449,True
419450,True
419451,True
419452,True
419453,True
419454,True
419455,True
419456,False
419457,True
419458,False
419459,True
419460,True
419461,True
419462,True
419463,True
419464,False
419465,False
419466,False
419467,True
419468,True
419469,True
419470,True
419471,True
419472,False
419473,False
419474,False
419475,True
419476,False
419477,False
419478,True
419479,True
419480,True
419481,True
419482,True
419483,True
419484,True
419485,True
419486,False
419487,False
419488,True
419489,True
419490,False
419491,True
419492,False
419493,False
419494,False
419495,False
419496,False
419497,True
419498,True
419499,False
419500,False
419501,True
419502,True
419503,False
419504,True
419505,True
419506,True
419507,False
419508,True
419509,False
419510,True
419511,False
419512,True
419513,False
419514,False
419515,True
419516,True
419517,False
419518,True
419519,False
419520,False
419521,True
419522,True
419523,True
419524,True
419525,True
419526,True
419527,False
419528,True
419529,True
419530,True
419531,True
419532,True
419533,True
419534,True
419535,True
419536,True
419537,True
419538,True
419539,False
419540,False
419541,True
419542,False
419543,True
419544,True
419545,False
419546,True
419547,True
419548,True
419549,True
419550,True
419551,True
419552,True
419553,True
419554,False
419555,False
419556,False
419557,True
419558,True
419559,True
419560,True
419561,False
419562,False
419563,True
419564,False
419565,False
419566,True
419567,True
419568,True
419569,True
419570,True
419571,False
419572,True
419573,False
419574,True
419575,False
419576,False
419577,False
419578,True
419579,True
419580,False
419581,True
419582,True
419583,False
419584,False
419585,False
419586,True
419587,False
419588,True
419589,True
419590,True
419591,True
419592,True
419593,True
419594,False
419595,True
419596,True
419597,True
419598,True
419599,False
419600,False
419601,True
419602,True
419603,True
419604,True
419605,True
419606,True
419607,False
419608,True
419609,False
419610,False
419611,False
419612,True
419613,True
419614,False
419615,True
419616,True
419617,False
419618,True
419619,False
419620,True
419621,False
419622,False
419623,True
419624,True
419625,False
419626,True
419627,True
419628,True
419629,True
419630,True
419631,True
419632,False
419633,True
419634,False
419635,False
419636,False
419637,True
419638,True
419639,True
419640,True
419641,False
419642,True
419643,True
419644,True
419645,False
419646,True
419647,True
419648,True
419649,False
419650,True
419651,True
419652,True
419653,True
419654,True
419655,False
419656,False
419657,False
419658,True
419659,True
419660,True
419661,False
419662,True
419663,True
419664,True
419665,True
419666,False
419667,True
419668,False
419669,False
419670,True
419671,True
419672,False
419673,False
419674,False
419675,True
419676,True
419677,True
419678,True
419679,True
419680,True
419681,False
419682,False
419683,True
419684,True
419685,False
419686,False
419687,True
419688,False
419689,False
419690,False
419691,False
419692,True
419693,False
419694,True
419695,True
419696,True
419697,True
419698,True
419699,False
419700,True
419701,True
419702,True
419703,True
419704,False
419705,True
419706,True
419707,True
419708,True
419709,False
419710,True
419711,False
419712,True
419713,False
419714,False
419715,True
419716,False
419717,True
419718,True
419719,True
419720,True
419721,False
419722,False
419723,True
419724,True
419725,False
419726,False
419727,True
419728,True
419729,False
419730,False
419731,False
419732,True
419733,True
419734,True
419735,True
419736,True
419737,True
419738,False
419739,False
419740,True
419741,True
419742,False
419743,True
419744,True
419745,False
419746,True
419747,False
419748,True
419749,True
419750,True
419751,True
419752,False
419753,True
419754,True
419755,True
419756,False
419757,True
419758,False
419759,True
419760,False
419761,False
419762,True
419763,False
419764,True
419765,True
419766,True
419767,True
419768,False
419769,False
419770,True
419771,True
419772,False
419773,False
419774,True
419775,True
419776,False
419777,False
419778,True
419779,False
419780,True
419781,True
419782,True
419783,False
419784,True
419785,True
419786,True
419787,True
419788,False
419789,True
419790,True
419791,True
419792,False
419793,False
419794,False
419795,True
419796,True
419797,True
419798,False
419799,True
419800,True
419801,True
419802,True
419803,True
419804,True
419805,True
419806,True
419807,False
419808,False
419809,True
419810,True
419811,True
419812,True
419813,True
419814,True
419815,False
419816,True
419817,True
419818,False
419819,True
419820,True
419821,True
419822,True
419823,True
419824,True
419825,True
419826,True
419827,True
419828,True
419829,False
419830,False
419831,True
419832,True
419833,True
419834,True
419835,True
419836,True
419837,False
419838,True
419839,False
419840,True
419841,True
419842,True
419843,False
419844,False
419845,False
419846,False
419847,False
419848,True
419849,False
419850,True
419851,True
419852,True
419853,False
419854,True
419855,True
419856,True
419857,False
419858,False
419859,True
419860,True
419861,False
419862,True
419863,False
419864,True
419865,True
419866,False
419867,True
419868,False
419869,True
419870,True
419871,False
419872,True
419873,True
419874,True
419875,True
419876,True
419877,True
419878,False
419879,False
419880,True
419881,False
419882,False
419883,True
419884,True
419885,True
419886,True
419887,False
419888,True
419889,True
419890,False
419891,True
419892,False
419893,False
419894,True
419895,False
419896,False
419897,False
419898,False
419899,True
419900,True
419901,True
419902,False
419903,False
419904,False
419905,True
419906,False
419907,False
419908,True
419909,False
419910,False
419911,True
419912,False
419913,True
419914,True
419915,False
419916,False
419917,True
419918,False
419919,False
419920,False
419921,False
419922,True
419923,True
419924,False
419925,True
419926,True
419927,True
419928,False
419929,False
419930,False
419931,True
419932,False
419933,True
419934,False
419935,False
419936,True
419937,True
419938,False
419939,False
419940,True
419941,True
419942,True
419943,False
419944,False
419945,False
419946,False
419947,True
419948,True
419949,True
419950,True
419951,True
419952,False
419953,True
419954,True
419955,True
419956,True
419957,False
419958,True
419959,True
419960,False
419961,False
419962,False
419963,True
419964,False
419965,False
419966,True
419967,False
419968,False
419969,False
419970,False
419971,True
419972,False
419973,False
419974,True
419975,False
419976,False
419977,False
419978,False
419979,True
419980,False
419981,False
419982,True
419983,True
419984,True
419985,False
419986,False
419987,False
419988,True
419989,True
419990,False
419991,True
419992,False
419993,True
419994,False
419995,False
419996,True
419997,False
419998,False
419999,True
420000,False
420001,True
420002,False
420003,True
420004,False
420005,True
420006,True
420007,True
420008,False
420009,False
420010,False
420011,False
420012,True
420013,False
420014,False
420015,False
420016,False
420017,True
420018,True
420019,False
420020,False
420021,False
420022,True
420023,True
420024,True
420025,True
420026,True
420027,False
420028,True
420029,True
420030,False
420031,False
420032,False
420033,False
420034,True
420035,False
420036,False
420037,True
420038,True
420039,True
420040,False
420041,True
420042,True
420043,False
420044,True
420045,False
420046,False
420047,True
420048,False
420049,False
420050,True
420051,False
420052,True
420053,False
420054,False
420055,False
420056,True
420057,False
420058,True
420059,False
420060,True
420061,False
420062,False
420063,False
420064,True
420065,True
420066,True
420067,True
420068,False
420069,False
420070,True
420071,False
420072,True
420073,True
420074,False
420075,True
420076,True
420077,False
420078,True
420079,False
420080,True
420081,False
420082,True
420083,True
420084,True
420085,False
420086,False
420087,False
420088,True
420089,True
420090,False
420091,False
420092,True
420093,True
420094,False
420095,True
420096,True
420097,True
420098,True
420099,True
420100,True
420101,False
420102,False
420103,True
420104,True
420105,False
420106,True
420107,True
420108,False
420109,False
420110,False
420111,False
420112,True
420113,True
420114,True
420115,False
420116,False
420117,False
420118,False
420119,True
420120,False
420121,False
420122,True
420123,False
420124,False
420125,True
420126,False
420127,True
420128,True
420129,False
420130,False
420131,True
420132,True
420133,False
420134,False
420135,False
420136,True
420137,False
420138,True
420139,True
420140,False
420141,True
420142,False
420143,True
420144,False
420145,False
420146,True
420147,True
420148,True
420149,True
420150,False
420151,True
420152,True
420153,False
420154,True
420155,True
420156,True
420157,False
420158,False
420159,True
420160,False
420161,True
420162,False
420163,False
420164,False
420165,False
420166,False
420167,True
420168,True
420169,False
420170,True
420171,False
420172,False
420173,False
420174,False
420175,False
420176,True
420177,False
420178,False
420179,True
420180,False
420181,False
420182,True
420183,False
420184,False
420185,False
420186,False
420187,False
420188,True
420189,True
420190,True
420191,False
420192,False
420193,False
420194,True
420195,False
420196,True
420197,False
420198,False
420199,True
420200,False
420201,True
420202,False
420203,True
420204,True
420205,True
420206,True
420207,False
420208,True
420209,False
420210,True
420211,True
420212,False
420213,False
420214,False
420215,True
420216,True
420217,False
420218,False
420219,True
420220,False
420221,False
420222,True
420223,False
420224,False
420225,True
420226,False
420227,False
420228,False
420229,True
420230,False
420231,True
420232,False
420233,False
420234,False
420235,False
420236,False
420237,False
420238,True
420239,True
420240,False
420241,True
420242,False
420243,True
420244,True
420245,True
420246,False
420247,True
420248,True
420249,True
420250,True
420251,False
420252,True
420253,True
420254,False
420255,True
420256,False
420257,True
420258,False
420259,False
420260,False
420261,True
420262,True
420263,False
420264,False
420265,True
420266,False
420267,True
420268,False
420269,True
420270,False
420271,True
420272,True
420273,False
420274,False
420275,False
420276,True
420277,False
420278,True
420279,True
420280,False
420281,False
420282,True
420283,False
420284,True
420285,False
420286,True
420287,False
420288,True
420289,True
420290,True
420291,False
420292,True
420293,True
420294,True
420295,False
420296,False
420297,False
420298,True
420299,True
420300,True
420301,False
420302,True
420303,True
420304,True
420305,False
420306,True
420307,True
420308,False
420309,True
420310,False
420311,False
420312,False
420313,True
420314,False
420315,True
420316,False
420317,False
420318,False
420319,False
420320,False
420321,True
420322,False
420323,False
420324,False
420325,False
420326,True
420327,False
420328,True
420329,False
420330,True
420331,True
420332,False
420333,True
420334,True
420335,True
420336,True
420337,True
420338,True
420339,False
420340,True
420341,False
420342,True
420343,True
420344,True
420345,True
420346,True
420347,False
420348,False
420349,True
420350,True
420351,False
420352,False
420353,False
420354,False
420355,False
420356,False
420357,False
420358,False
420359,True
420360,False
420361,True
420362,False
420363,True
420364,True
420365,False
420366,False
420367,True
420368,False
420369,False
420370,False
420371,False
420372,False
420373,True
420374,True
420375,True
420376,False
420377,True
420378,False
420379,True
420380,False
420381,False
420382,True
420383,False
420384,False
420385,False
420386,True
420387,True
420388,False
420389,False
420390,True
420391,False
420392,True
420393,True
420394,False
420395,False
420396,True
420397,True
420398,False
420399,True
420400,True
420401,False
420402,True
420403,False
420404,False
420405,True
420406,True
420407,False
420408,True
420409,True
420410,False
420411,False
420412,False
420413,False
420414,True
420415,True
420416,False
420417,True
420418,True
420419,True
420420,True
420421,False
420422,True
420423,True
420424,True
420425,True
420426,False
420427,True
420428,False
420429,False
420430,True
420431,True
420432,False
420433,True
420434,False
420435,False
420436,False
420437,False
420438,False
420439,True
420440,False
420441,False
420442,False
420443,False
420444,False
420445,True
420446,False
420447,False
420448,False
420449,False
420450,False
420451,False
420452,True
420453,False
420454,True
420455,False
420456,False
420457,False
420458,False
420459,False
420460,False
420461,True
420462,False
420463,True
420464,False
420465,False
420466,False
420467,True
420468,True
420469,True
420470,True
420471,False
420472,False
420473,True
420474,False
420475,False
420476,False
420477,False
420478,False
420479,False
420480,True
420481,False
420482,True
420483,False
420484,True
420485,True
420486,True
420487,False
420488,False
420489,True
420490,True
420491,False
420492,False
420493,False
420494,False
420495,True
420496,False
420497,True
420498,False
420499,True
420500,True
420501,False
420502,False
420503,True
420504,False
420505,False
420506,False
420507,False
420508,True
420509,False
420510,False
420511,True
420512,True
420513,True
420514,False
420515,False
420516,False
420517,False
420518,False
420519,True
420520,False
420521,True
420522,True
420523,True
420524,True
420525,True
420526,True
420527,False
420528,True
420529,True
420530,False
420531,True
420532,False
420533,True
420534,False
420535,True
420536,True
420537,False
420538,True
420539,True
420540,True
420541,True
420542,True
420543,False
420544,True
420545,False
420546,True
420547,True
420548,True
420549,True
420550,False
420551,True
420552,True
420553,False
420554,True
420555,True
420556,False
420557,False
420558,False
420559,False
420560,False
420561,False
420562,False
420563,True
420564,True
420565,True
420566,True
420567,False
420568,True
420569,False
420570,True
420571,False
420572,False
420573,False
420574,False
420575,False
420576,False
420577,False
420578,True
420579,True
420580,True
420581,True
420582,False
420583,False
420584,True
420585,False
420586,False
420587,True
420588,True
420589,True
420590,True
420591,True
420592,True
420593,False
420594,False
420595,True
420596,False
420597,False
420598,True
420599,True
420600,False
420601,True
420602,True
420603,True
420604,False
420605,False
420606,True
420607,True
420608,False
420609,False
420610,False
420611,False
420612,False
420613,True
420614,False
420615,False
420616,False
420617,False
420618,True
420619,True
420620,False
420621,False
420622,False
420623,True
420624,False
420625,False
420626,False
420627,False
420628,True
420629,True
420630,False
420631,True
420632,True
420633,False
420634,False
420635,False
420636,False
420637,False
420638,True
420639,False
420640,False
420641,False
420642,True
420643,False
420644,False
420645,False
420646,False
420647,True
420648,True
420649,True
420650,False
420651,False
420652,False
420653,False
420654,True
420655,False
420656,False
420657,False
420658,False
420659,True
420660,False
420661,False
420662,False
420663,False
420664,True
420665,True
420666,True
420667,True
420668,True
420669,True
420670,True
420671,True
420672,True
420673,True
420674,True
420675,True
420676,False
420677,True
420678,True
420679,True
420680,False
420681,False
420682,False
420683,True
420684,False
420685,False
420686,False
420687,True
420688,True
420689,False
420690,True
420691,True
420692,False
420693,False
420694,True
420695,True
420696,True
420697,False
420698,True
420699,True
420700,True
420701,False
420702,False
420703,True
420704,True
420705,False
420706,False
420707,False
420708,True
420709,False
420710,True
420711,False
420712,False
420713,False
420714,True
420715,False
420716,True
420717,True
420718,False
420719,True
420720,True
420721,True
420722,True
420723,False
420724,False
420725,False
420726,True
420727,False
420728,True
420729,False
420730,True
420731,False
420732,True
420733,False
420734,False
420735,False
420736,False
420737,False
420738,True
420739,False
420740,True
420741,True
420742,False
420743,False
420744,False
420745,False
420746,False
420747,False
420748,False
420749,True
420750,True
420751,True
420752,False
420753,True
420754,True
420755,True
420756,True
420757,True
420758,True
420759,False
420760,False
420761,True
420762,True
420763,False
420764,False
420765,False
420766,False
420767,False
420768,False
420769,True
420770,True
420771,True
420772,False
420773,False
420774,False
420775,False
420776,True
420777,False
420778,False
420779,False
420780,False
420781,False
420782,False
420783,False
420784,False
420785,False
420786,False
420787,False
420788,True
420789,False
420790,True
420791,True
420792,True
420793,False
420794,False
420795,True
420796,False
420797,False
420798,False
420799,False
420800,True
420801,False
420802,True
420803,True
420804,False
420805,False
420806,False
420807,False
420808,False
420809,False
420810,True
420811,True
420812,False
420813,False
420814,True
420815,False
420816,True
420817,False
420818,False
420819,True
420820,False
420821,True
420822,False
420823,False
420824,False
420825,False
420826,False
420827,False
420828,True
420829,True
420830,True
420831,True
420832,False
420833,True
420834,True
420835,False
420836,True
420837,True
420838,False
420839,True
420840,True
420841,True
420842,True
420843,False
420844,False
420845,True
420846,True
420847,False
420848,False
420849,False
420850,True
420851,True
420852,False
420853,True
420854,True
420855,True
420856,True
420857,False
420858,False
420859,True
420860,True
420861,False
420862,False
420863,False
420864,True
420865,True
420866,True
420867,True
420868,False
420869,False
420870,False
420871,False
420872,False
420873,True
420874,True
420875,True
420876,False
420877,False
420878,False
420879,False
420880,False
420881,False
420882,True
420883,False
420884,False
420885,False
420886,True
420887,False
420888,True
420889,True
420890,False
420891,True
420892,False
420893,False
420894,False
420895,True
420896,True
420897,False
420898,False
420899,True
420900,False
420901,False
420902,False
420903,False
420904,False
420905,True
420906,True
420907,False
420908,False
420909,True
420910,True
420911,True
420912,False
420913,True
420914,False
420915,False
420916,True
420917,False
420918,False
420919,False
420920,True
420921,False
420922,False
420923,True
420924,False
420925,False
420926,False
420927,False
420928,False
420929,False
420930,False
420931,True
420932,False
420933,False
420934,False
420935,True
420936,False
420937,True
420938,False
420939,False
420940,False
420941,True
420942,False
420943,False
420944,True
420945,True
420946,False
420947,False
420948,False
420949,False
420950,True
420951,True
420952,False
420953,True
420954,False
420955,True
420956,False
420957,True
420958,False
420959,True
420960,False
420961,True
420962,True
420963,True
420964,False
420965,False
420966,False
420967,False
420968,True
420969,True
420970,True
420971,True
420972,False
420973,False
420974,False
420975,True
420976,True
420977,False
420978,True
420979,False
420980,False
420981,False
420982,False
420983,True
420984,False
420985,True
420986,True
420987,False
420988,False
420989,False
420990,False
420991,False
420992,True
420993,False
420994,False
420995,False
420996,True
420997,True
420998,True
420999,True
421000,True
421001,False
421002,False
421003,True
421004,True
421005,True
421006,True
421007,True
421008,False
421009,True
421010,True
421011,False
421012,True
421013,False
421014,True
421015,True
421016,False
421017,False
421018,True
421019,False
421020,False
421021,True
421022,True
421023,False
421024,False
421025,True
421026,False
421027,False
421028,False
421029,False
421030,True
421031,True
421032,False
421033,True
421034,True
421035,False
421036,False
421037,True
421038,False
421039,False
421040,True
421041,True
421042,True
421043,False
421044,False
421045,True
421046,False
421047,True
421048,False
421049,True
421050,False
421051,False
421052,False
421053,True
421054,False
421055,False
421056,False
421057,False
421058,False
421059,False
421060,False
421061,False
421062,True
421063,False
421064,True
421065,False
421066,False
421067,False
421068,True
421069,True
421070,True
421071,True
421072,True
421073,False
421074,False
421075,True
421076,False
421077,False
421078,False
421079,True
421080,False
421081,True
421082,True
421083,True
421084,True
421085,False
421086,True
421087,True
421088,False
421089,False
421090,False
421091,True
421092,False
421093,False
421094,True
421095,False
421096,True
421097,False
421098,False
421099,False
421100,False
421101,True
421102,True
421103,True
421104,False
421105,False
421106,True
421107,True
421108,False
421109,False
421110,False
421111,True
421112,True
421113,False
421114,False
421115,True
421116,True
421117,False
421118,False
421119,False
421120,True
421121,True
421122,False
421123,False
421124,True
421125,True
421126,True
421127,False
421128,True
421129,True
421130,False
421131,False
421132,True
421133,True
421134,False
421135,False
421136,False
421137,True
421138,True
421139,False
421140,True
421141,False
421142,True
421143,False
421144,True
421145,True
421146,False
421147,False
421148,False
421149,True
421150,True
421151,True
421152,True
421153,False
421154,True
421155,False
421156,False
421157,True
421158,False
421159,False
421160,True
421161,True
421162,True
421163,True
421164,True
421165,False
421166,True
421167,False
421168,False
421169,True
421170,False
421171,False
421172,True
421173,True
421174,False
421175,False
421176,True
421177,False
421178,True
421179,True
421180,False
421181,False
421182,True
421183,False
421184,True
421185,True
421186,False
421187,False
421188,False
421189,True
421190,True
421191,False
421192,False
421193,True
421194,False
421195,False
421196,True
421197,True
421198,True
421199,True
421200,False
421201,False
421202,False
421203,False
421204,True
421205,True
421206,True
421207,False
421208,True
421209,False
421210,False
421211,False
421212,True
421213,False
421214,True
421215,False
421216,False
421217,True
421218,False
421219,False
421220,True
421221,False
421222,True
421223,False
421224,False
421225,False
421226,True
421227,False
421228,True
421229,True
421230,False
421231,False
421232,False
421233,True
421234,False
421235,False
421236,False
421237,True
421238,False
421239,False
421240,True
421241,True
421242,False
421243,False
421244,False
421245,False
421246,False
421247,True
421248,False
421249,True
421250,False
421251,False
421252,False
421253,False
421254,False
421255,False
421256,False
421257,True
421258,False
421259,True
421260,True
421261,True
421262,True
421263,False
421264,False
421265,False
421266,True
421267,True
421268,True
421269,False
421270,False
421271,True
421272,True
421273,False
421274,True
421275,False
421276,False
421277,False
421278,True
421279,False
421280,True
421281,True
421282,True
421283,True
421284,False
421285,True
421286,False
421287,False
421288,False
421289,True
421290,False
421291,True
421292,False
421293,True
421294,False
421295,True
421296,True
421297,False
421298,True
421299,False
421300,False
421301,False
421302,True
421303,True
421304,True
421305,True
421306,True
421307,True
421308,False
421309,False
421310,True
421311,False
421312,True
421313,False
421314,True
421315,False
421316,True
421317,False
421318,False
421319,True
421320,False
421321,True
421322,False
421323,False
421324,False
421325,True
421326,True
421327,False
421328,True
421329,True
421330,False
421331,False
421332,False
421333,True
421334,False
421335,True
421336,True
421337,False
421338,True
421339,False
421340,False
421341,False
421342,False
421343,True
421344,False
421345,False
421346,False
421347,False
421348,False
421349,False
421350,False
421351,False
421352,True
421353,False
421354,True
421355,False
421356,False
421357,True
421358,True
421359,False
421360,False
421361,False
421362,True
421363,True
421364,False
421365,False
421366,False
421367,False
421368,True
421369,False
421370,True
421371,False
421372,False
421373,True
421374,False
421375,False
421376,False
421377,False
421378,False
421379,False
421380,False
421381,True
421382,True
421383,True
421384,True
421385,False
421386,False
421387,True
421388,False
421389,False
421390,False
421391,True
